Address,CaseNumber,CrimeAgainst,Neighborhood,OccurDate,OccurTime,OffenseCategory,OffenseType,OpenDataLat,OpenDataLon,OpenDataX,OpenDataY,ReportDate,OffenseCount
800 BLOCK OF SE 15TH AVE,21-902097,Property,Buckman East,1/29/2021,2255,Vandalism,Vandalism,45.516837576,-122.650668412,7650894,681863,1/30/2021,1
800 BLOCK OF SE 15TH AVE,21-905883,Property,Buckman East,3/8/2021,0930,Larceny Offenses,Theft From Building,45.516837576,-122.650668412,7650894,681863,3/27/2021,1
800 BLOCK OF SE 15TH AVE,21-914644,Property,Buckman East,7/23/2021,1200,Larceny Offenses,All Other Larceny,45.516837576,-122.650668412,7650894,681863,7/24/2021,1
800 BLOCK OF SE 27TH AVE,21-197822,Property,Buckman East,7/19/2021,0400,Vandalism,Vandalism,45.516793244,-122.638049423,7654127,681761,7/19/2021,1
800 BLOCK OF SE 29TH AVE,21-185933,Property,Sunnyside,7/8/2021,0000,Motor Vehicle Theft,Motor Vehicle Theft,45.516787519,-122.636144712,7654615,681746,7/8/2021,1
800 BLOCK OF SE 29TH AVE,21-921206,Property,Sunnyside,9/13/2021,0001,Larceny Offenses,Theft From Motor Vehicle,45.516787519,-122.636144712,7654615,681746,10/5/2021,1
800 BLOCK OF SE 30TH AVE,21-336718,Property,Sunnyside,12/2/2021,1200,Fraud Offenses,Identity Theft,45.516800690,-122.634845624,7654948,681742,12/2/2021,1
800 BLOCK OF SE 30TH AVE,21-336718,Property,Sunnyside,12/2/2021,1200,Larceny Offenses,All Other Larceny,45.516800690,-122.634845624,7654948,681742,12/2/2021,1
800 BLOCK OF SE 30TH AVE,21-337978,Person,Sunnyside,12/3/2021,1610,Assault Offenses,Intimidation,45.516800690,-122.634845624,7654948,681742,12/3/2021,1
800 BLOCK OF SE 30TH AVE,21-337978,Person,Sunnyside,12/3/2021,1610,Assault Offenses,Simple Assault,45.516800690,-122.634845624,7654948,681742,12/3/2021,1
800 BLOCK OF SE 30TH AVE,21-910226,Property,Sunnyside,2/17/2021,0145,Burglary,Burglary,45.516800267,-122.634720724,7654980,681741,6/1/2021,1
800 BLOCK OF SE 30TH AVE,21-917571,Property,Sunnyside,8/21/2021,0235,Larceny Offenses,Theft From Motor Vehicle,45.516800267,-122.634720724,7654980,681741,8/25/2021,1
800 BLOCK OF SE 32ND AVE,21-915097,Property,Sunnyside,7/29/2021,2200,Larceny Offenses,Theft From Motor Vehicle,45.516810674,-122.632387330,7655578,681729,7/30/2021,1
800 BLOCK OF SE 32ND AVE,21-921084,Property,Sunnyside,10/3/2021,0001,Larceny Offenses,Theft From Motor Vehicle,45.516810674,-122.632387330,7655578,681729,10/4/2021,1
800 BLOCK OF SE 38TH AVE,21-907025,Property,Sunnyside,4/12/2021,2200,Larceny Offenses,Theft From Motor Vehicle,45.516797665,-122.624351299,7657637,681670,4/13/2021,1
800 BLOCK OF SE 38TH AVE,21-907175,Property,Sunnyside,4/13/2021,0000,Larceny Offenses,Theft From Motor Vehicle,45.516797665,-122.624351299,7657637,681670,4/15/2021,1
800 BLOCK OF SE 38TH AVE,21-909609,Property,Sunnyside,5/22/2021,2000,Burglary,Burglary,45.516797665,-122.624351299,7657637,681670,5/23/2021,1
800 BLOCK OF SE 38TH AVE,21-909959,Property,Sunnyside,5/20/2021,1300,Larceny Offenses,All Other Larceny,45.516797665,-122.624351299,7657637,681670,5/26/2021,1
800 BLOCK OF SE 41ST AVE,21-239554,Property,Sunnyside,8/28/2021,1319,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.517419573,-122.620538232,7658620,681871,8/28/2021,1
800 BLOCK OF SE 45TH AVE,21-327890,Property,Sunnyside,11/23/2021,0200,Motor Vehicle Theft,Motor Vehicle Theft,45.516920080,-122.616082279,7659757,681659,11/23/2021,1
800 BLOCK OF SE 48TH AVE,21-477,Person,Sunnyside,1/1/2021,1324,Assault Offenses,Intimidation,45.516771272,-122.613434657,7660434,681587,1/1/2021,1
800 BLOCK OF SE 48TH AVE,21-477,Person,Sunnyside,1/1/2021,1324,Assault Offenses,Simple Assault,45.516771272,-122.613434657,7660434,681587,1/1/2021,1
800 BLOCK OF SE 48TH AVE,21-107766,Property,Sunnyside,4/18/2021,1430,Vandalism,Vandalism,45.516771272,-122.613434657,7660434,681587,4/22/2021,1
800 BLOCK OF SE 48TH AVE,21-252361,Property,Sunnyside,9/10/2021,0600,Larceny Offenses,All Other Larceny,45.516771272,-122.613434657,7660434,681587,9/10/2021,1
800 BLOCK OF SE 48TH AVE,21-359094,Property,Sunnyside,12/24/2021,1000,Fraud Offenses,Credit Card/ATM Fraud,45.516771272,-122.613434657,7660434,681587,12/26/2021,1
800 BLOCK OF SE 51ST AVE,21-157191,Person,Mt Tabor,6/9/2021,1700,Assault Offenses,Intimidation,45.517017462,-122.610489523,7661191,681657,6/10/2021,1
800 BLOCK OF SE 58TH AVE,21-96668,Property,Mt Tabor,4/11/2021,0002,Vandalism,Vandalism,45.517101255,-122.604275736,7662784,681646,4/11/2021,1
800 BLOCK OF SE 58TH AVE,21-206587,Property,Mt Tabor,7/28/2021,0442,Vandalism,Vandalism,45.517101255,-122.604275736,7662784,681646,7/28/2021,1
800 BLOCK OF SE 70TH AVE,21-226380,Property,Mt Tabor,8/13/2021,1400,Motor Vehicle Theft,Motor Vehicle Theft,45.517041067,-122.590891418,7666213,681535,8/15/2021,1
800 BLOCK OF SE 74TH AVE,21-225539,Property,Mt Tabor,8/13/2021,2000,Motor Vehicle Theft,Motor Vehicle Theft,45.517041913,-122.586770293,7667269,681508,8/14/2021,1
800 BLOCK OF SE 82ND AVE,21-19424,Person,Montavilla,1/21/2021,1753,Assault Offenses,Aggravated Assault,45.516727405,-122.578996501,7669258,681342,1/21/2021,1
800 BLOCK OF SE 82ND AVE,21-116221,Property,Montavilla,4/30/2021,1851,Robbery,Robbery,45.516727405,-122.578996501,7669258,681342,4/30/2021,1
800 BLOCK OF SE 82ND AVE,21-270065,Property,Montavilla,8/29/2021,0655,Robbery,Robbery,45.516727405,-122.578996501,7669258,681342,9/27/2021,1
800 BLOCK OF SE 92ND AVE,21-919303,Property,Montavilla,9/13/2021,1000,Larceny Offenses,All Other Larceny,45.516660311,-122.569186898,7671771,681253,9/13/2021,1
800 BLOCK OF SE 122ND AVE,21-911684,Property,Mill Park,6/17/2021,1930,Larceny Offenses,Theft From Motor Vehicle,45.516644888,-122.537813824,7679810,681043,6/17/2021,1
800 BLOCK OF SE 122ND AVE,21-917618,Property,Mill Park,8/5/2021,0200,Larceny Offenses,All Other Larceny,45.516644888,-122.537813824,7679810,681043,8/26/2021,1
800 BLOCK OF SE 122ND AVE,21-925594,Property,Mill Park,11/14/2021,1622,Larceny Offenses,Theft From Building,45.516644888,-122.537813824,7679810,681043,11/17/2021,1
800 BLOCK OF SE 130TH AVE,21-287040,Property,Mill Park,10/13/2021,1930,Vandalism,Vandalism,45.516364972,-122.530069032,7681792,680891,10/14/2021,1
800 BLOCK OF SE 135TH AVE,21-908082,Property,Hazelwood,4/25/2021,0001,Larceny Offenses,Theft From Motor Vehicle,45.516636234,-122.524802540,7683144,680956,4/30/2021,1
800 BLOCK OF SE 135TH AVE,21-908082,Property,Hazelwood,4/25/2021,0001,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.516636234,-122.524802540,7683144,680956,4/30/2021,1
800 BLOCK OF SE 135TH AVE,21-927132,Property,Hazelwood,11/16/2021,0500,Larceny Offenses,All Other Larceny,45.516636234,-122.524802540,7683144,680956,12/2/2021,1
800 BLOCK OF SE 136TH AVE,21-190149,Property,Hazelwood,7/12/2021,0100,Larceny Offenses,Theft From Motor Vehicle,45.516665954,-122.523894316,7683377,680961,7/12/2021,1
800 BLOCK OF SE 139TH AVE,21-92071,Person,Hazelwood,4/6/2021,1510,Assault Offenses,Aggravated Assault,45.517098829,-122.520967235,7684131,681100,4/6/2021,1
800 BLOCK OF SE 139TH AVE,21-904328,Property,Hazelwood,12/23/2020,1255,Larceny Offenses,All Other Larceny,45.517098829,-122.520967235,7684131,681100,3/5/2021,1
800 BLOCK OF SE 139TH AVE,21-917839,Property,Hazelwood,8/24/2021,2155,Larceny Offenses,Theft From Motor Vehicle,45.517098829,-122.520967235,7684131,681100,8/27/2021,1
800 BLOCK OF SE 148TH AVE,21-27045,Property,Centennial,1/29/2021,1700,Motor Vehicle Theft,Motor Vehicle Theft,45.516195904,-122.510663820,7686763,680705,1/30/2021,1
800 BLOCK OF SE 148TH AVE,21-905693,Property,Centennial,3/6/2021,0120,Fraud Offenses,Credit Card/ATM Fraud,45.516196462,-122.510788718,7686731,680706,3/24/2021,1
800 BLOCK OF SE 149TH PL,21-217757,Property,Centennial,8/6/2021,2200,Larceny Offenses,Theft From Motor Vehicle,45.516068505,-122.509320770,7687106,680650,8/7/2021,1
800 BLOCK OF SE 153RD AVE,21-350538,Property,Centennial,12/16/2021,2209,Vandalism,Vandalism,45.516305368,-122.506285232,7687886,680717,12/16/2021,1
800 BLOCK OF SE 164TH AVE,21-281150,Property,Centennial,10/8/2021,1225,Vandalism,Vandalism,45.516798764,-122.493701540,7691115,680817,10/8/2021,1
800 BLOCK OF SE 174TH AVE,21-89553,Property,Centennial,4/4/2021,0328,Fraud Offenses,Credit Card/ATM Fraud,45.516266892,-122.484488730,7693471,680565,4/4/2021,1
800 BLOCK OF SE 174TH AVE,21-89553,Property,Centennial,4/4/2021,0328,Larceny Offenses,All Other Larceny,45.516266892,-122.484488730,7693471,680565,4/4/2021,1
800 BLOCK OF SE ALDER ST,21-913887,Property,Buckman West,7/14/2021,1930,Larceny Offenses,Theft From Motor Vehicle,45.517971909,-122.657189951,7649234,682321,7/15/2021,1
800 BLOCK OF SE ASH ST,21-300602,Property,Buckman West,10/26/2021,1100,Motor Vehicle Theft,Motor Vehicle Theft,45.521451313,-122.657166023,7649274,683589,10/27/2021,1
800 BLOCK OF SE ASH ST,21-910324,Property,Buckman West,6/2/2021,0800,Vandalism,Vandalism,45.521451313,-122.657166023,7649274,683589,6/2/2021,1
800 BLOCK OF SE BELMONT ST,21-340683,Person,Buckman West,12/6/2021,1209,Assault Offenses,Intimidation,45.516457246,-122.657198756,7649217,681769,12/6/2021,1
800 BLOCK OF SE BELMONT ST,21-358995,Property,Buckman West,12/26/2021,0550,Burglary,Burglary,45.516545053,-122.657198189,7649218,681801,12/26/2021,1
800 BLOCK OF SE BELMONT ST,21-910825,Property,Buckman West,6/10/2021,0230,Vandalism,Vandalism,45.516457246,-122.657198756,7649217,681769,6/14/2021,1
800 BLOCK OF SE BELMONT ST,21-926220,Property,Buckman West,10/22/2021,0330,Vandalism,Vandalism,45.516545053,-122.657198189,7649218,681801,11/26/2021,1
800 BLOCK OF SE BIDWELL ST,21-222191,Property,Sellwood-Moreland,8/9/2021,0300,Larceny Offenses,Theft From Motor Vehicle,45.467935718,-122.657470477,7648675,664086,8/11/2021,1
800 BLOCK OF SE CESAR E CHAVEZ BLVD,21-318518,Property,Sunnyside,11/14/2021,0725,Larceny Offenses,Theft From Motor Vehicle,45.516837901,-122.622916633,7658005,681675,11/14/2021,1
800 BLOCK OF SE CESAR E CHAVEZ BLVD,21-318700,Property,Sunnyside,11/14/2021,0725,Larceny Offenses,Theft From Motor Vehicle,45.516837901,-122.622916633,7658005,681675,11/14/2021,1
800 BLOCK OF SE CESAR E CHAVEZ BLVD,21-334044,Person,Sunnyside,11/29/2021,2331,Assault Offenses,Intimidation,45.516837901,-122.622916633,7658005,681675,11/29/2021,1
800 BLOCK OF SE DIVISION ST,21-282963,Property,Hosford-Abernethy,10/10/2021,0300,Vandalism,Vandalism,45.505410065,-122.656970356,7649168,677741,10/10/2021,1
800 BLOCK OF SE GRANT ST,21-155087,Property,Hosford-Abernethy,6/4/2021,1000,Burglary,Burglary,45.507273069,-122.657259625,7649112,678422,6/8/2021,1
800 BLOCK OF SE GRANT ST,21-919712,Property,Hosford-Abernethy,9/18/2021,0040,Larceny Offenses,Theft From Building,45.507273069,-122.657259625,7649112,678422,9/18/2021,1
800 BLOCK OF SE HAWTHORNE BLVD,21-323677,Property,Buckman West,11/19/2021,0545,Burglary,Burglary,45.512267150,-122.657226903,7649169,680242,11/19/2021,1
800 BLOCK OF SE HAWTHORNE BLVD,21-336288,Property,Buckman West,12/2/2021,0427,Burglary,Burglary,45.512267150,-122.657226903,7649169,680242,12/2/2021,1
800 BLOCK OF SE HAWTHORNE BLVD,21-923948,Property,Hosford-Abernethy,11/1/2021,0801,Burglary,Burglary,45.512179342,-122.657227469,7649168,680210,11/2/2021,1
800 BLOCK OF SE MADISON ST,21-235246,Property,Buckman West,8/24/2021,0922,Burglary,Burglary,45.512980579,-122.657222785,7649177,680502,8/24/2021,1
800 BLOCK OF SE MADISON ST,21-242248,Property,Buckman West,8/30/2021,1700,Burglary,Burglary,45.512980579,-122.657222785,7649177,680502,8/31/2021,1
800 BLOCK OF SE MAIN ST,21-244422,Property,Buckman West,9/2/2021,1300,Robbery,Robbery,45.513694008,-122.657218666,7649185,680762,9/2/2021,1
800 BLOCK OF SE MAIN ST,21-252658,Property,Buckman West,9/10/2021,1233,Vandalism,Vandalism,45.513694008,-122.657218666,7649185,680762,9/10/2021,1
800 BLOCK OF SE MARKET ST,21-226860,Property,Hosford-Abernethy,8/13/2021,1800,Motor Vehicle Theft,Motor Vehicle Theft,45.510749668,-122.657239500,7649151,679689,8/16/2021,1
800 BLOCK OF SE MORRISON ST,21-253312,Person,Buckman West,9/11/2021,0114,Assault Offenses,Simple Assault,45.517170674,-122.657194637,7649225,682029,9/11/2021,2
800 BLOCK OF SE MORRISON ST,21-333328,Property,Buckman West,11/29/2021,0801,Burglary,Burglary,45.517258481,-122.657194070,7649226,682061,11/29/2021,1
800 BLOCK OF SE MORRISON ST,21-344505,Property,Buckman West,12/9/2021,1900,Burglary,Burglary,45.517258481,-122.657194070,7649226,682061,12/10/2021,1
800 BLOCK OF SE MORRISON ST,21-347897,Property,Buckman West,12/14/2021,0200,Burglary,Burglary,45.517170674,-122.657194637,7649225,682029,12/14/2021,1
800 BLOCK OF SE MORRISON ST,21-922327,Property,Buckman West,10/16/2021,1100,Vandalism,Vandalism,45.517258481,-122.657194070,7649226,682061,10/16/2021,1
800 BLOCK OF SE MORRISON ST,21-927954,Property,Buckman West,12/9/2021,2230,Vandalism,Vandalism,45.517170674,-122.657194637,7649225,682029,12/10/2021,1
800 BLOCK OF SE MORRISON ST,21-929996,Property,Buckman West,12/25/2021,1030,Larceny Offenses,Theft From Motor Vehicle,45.517170674,-122.657194637,7649225,682029,12/26/2021,1
800 BLOCK OF SE PINE ST,21-910434,Property,Buckman West,6/3/2021,1835,Larceny Offenses,Theft From Motor Vehicle,45.520823464,-122.657142170,7649274,683360,6/4/2021,1
800 BLOCK OF SE RHONE ST,21-319837,Property,Brooklyn,11/14/2021,0630,Motor Vehicle Theft,Motor Vehicle Theft,45.496339979,-122.657382797,7648974,674438,11/15/2021,1
800 BLOCK OF SE SALMON ST,21-333461,Property,Buckman West,11/26/2021,1730,Motor Vehicle Theft,Motor Vehicle Theft,45.514407436,-122.657214548,7649193,681022,11/29/2021,1
800 BLOCK OF SE SALMON ST,21-913185,Property,Buckman West,5/27/2021,1035,Larceny Offenses,All Other Larceny,45.514407436,-122.657214548,7649193,681022,7/7/2021,1
800 BLOCK OF SE SELLWOOD BLVD,21-264070,Property,Sellwood-Moreland,9/20/2021,1700,Motor Vehicle Theft,Motor Vehicle Theft,45.470261980,-122.656615113,7648917,664928,9/21/2021,1
800 BLOCK OF SE SELLWOOD BLVD,21-317272,Property,Sellwood-Moreland,11/11/2021,2200,Motor Vehicle Theft,Motor Vehicle Theft,45.470261980,-122.656615113,7648917,664928,11/12/2021,1
800 BLOCK OF SE SHERMAN ST,21-223943,Property,Hosford-Abernethy,8/13/2021,0802,Vandalism,Vandalism,45.506562381,-122.657263846,7649104,678163,8/13/2021,1
800 BLOCK OF SE SHERMAN ST,21-900725,Property,Hosford-Abernethy,1/11/2021,1830,Larceny Offenses,Theft From Motor Vehicle,45.506474573,-122.657264413,7649103,678131,1/11/2021,1
800 BLOCK OF SE SPOKANE ST,21-118667,Property,Sellwood-Moreland,5/1/2021,1130,Motor Vehicle Theft,Motor Vehicle Theft,45.464994304,-122.657479696,7648644,663014,5/3/2021,1
800 BLOCK OF SE STARK ST,21-304630,Property,Buckman West,10/31/2021,0700,Burglary,Burglary,45.519398326,-122.657205114,7649244,682841,10/31/2021,1
800 BLOCK OF SE TACOMA ST,21-184917,Property,Sellwood-Moreland,7/7/2021,1048,Vandalism,Vandalism,45.464368747,-122.657479345,7648638,662786,7/7/2021,1
800 BLOCK OF SE WASHINGTON ST,21-903567,Property,Buckman West,2/20/2021,0000,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.518682596,-122.657185728,7649242,682580,2/23/2021,1
800 BLOCK OF SE WASHINGTON ST,21-908921,Property,Buckman West,5/12/2021,0610,Larceny Offenses,Theft From Motor Vehicle,45.518594788,-122.657186295,7649241,682548,5/12/2021,1
800 BLOCK OF SW 1ST AVE,21-56337,Property,Downtown,2/28/2021,1830,Burglary,Burglary,45.516720553,-122.674087875,7644892,681981,3/2/2021,1
800 BLOCK OF SW 1ST AVE,21-315848,Property,Downtown,11/9/2021,1200,Counterfeiting/Forgery,Counterfeiting/Forgery,45.516720553,-122.674087875,7644892,681981,11/11/2021,1
800 BLOCK OF SW 2ND AVE,21-41799,Property,Downtown,2/15/2021,1430,Burglary,Burglary,45.517007692,-122.675152602,7644622,682093,2/15/2021,1
800 BLOCK OF SW 2ND AVE,21-193376,Property,Downtown,7/15/2021,0606,Burglary,Burglary,45.516974265,-122.675034240,7644652,682080,7/15/2021,1
800 BLOCK OF SW 2ND AVE,21-193376,Property,Downtown,7/15/2021,0606,Vandalism,Vandalism,45.516974265,-122.675034240,7644652,682080,7/15/2021,1
800 BLOCK OF SW 2ND AVE,21-262484,Property,Downtown,9/17/2021,2346,Burglary,Burglary,45.516974265,-122.675034240,7644652,682080,9/20/2021,1
800 BLOCK OF SW 2ND AVE,21-278592,Property,Downtown,10/5/2021,2146,Vandalism,Vandalism,45.516974265,-122.675034240,7644652,682080,10/5/2021,1
800 BLOCK OF SW 3RD AVE,21-190251,Person,Downtown,7/12/2021,1023,Assault Offenses,Simple Assault,45.517235382,-122.676023828,7644401,682182,7/12/2021,1
800 BLOCK OF SW 3RD AVE,21-214324,Property,Downtown,8/4/2021,0740,Vandalism,Vandalism,45.517235382,-122.676023828,7644401,682182,8/4/2021,1
800 BLOCK OF SW 3RD AVE,21-236148,Person,Downtown,8/25/2021,0500,Assault Offenses,Aggravated Assault,45.517235382,-122.676023828,7644401,682182,8/25/2021,1
800 BLOCK OF SW 3RD AVE,21-236266,Property,Downtown,8/25/2021,0000,Larceny Offenses,Theft From Motor Vehicle,45.517235382,-122.676023828,7644401,682182,8/25/2021,1
800 BLOCK OF SW 3RD AVE,21-304917,Property,Downtown,10/21/2021,1830,Motor Vehicle Theft,Motor Vehicle Theft,45.517235382,-122.676023828,7644401,682182,10/31/2021,1
800 BLOCK OF SW 3RD AVE,21-903341,Property,Downtown,2/19/2021,1710,Fraud Offenses,Identity Theft,45.517235382,-122.676023828,7644401,682182,2/19/2021,1
800 BLOCK OF SW 3RD AVE,21-905233,Property,Downtown,3/15/2021,1130,Larceny Offenses,Theft From Motor Vehicle,45.517235382,-122.676023828,7644401,682182,3/16/2021,1
800 BLOCK OF SW 3RD AVE,21-907300,Property,Downtown,4/16/2021,1055,Vandalism,Vandalism,45.517235382,-122.676023828,7644401,682182,4/17/2021,1
800 BLOCK OF SW 3RD AVE,21-908096,Property,Downtown,4/30/2021,0950,Larceny Offenses,Theft From Motor Vehicle,45.517235382,-122.676023828,7644401,682182,4/30/2021,1
800 BLOCK OF SW 3RD AVE,21-908949,Property,Downtown,5/13/2021,2330,Larceny Offenses,Theft From Motor Vehicle,45.517235382,-122.676023828,7644401,682182,5/14/2021,1
800 BLOCK OF SW 3RD AVE,21-910089,Property,Downtown,5/27/2021,1300,Vandalism,Vandalism,45.517235382,-122.676023828,7644401,682182,5/28/2021,1
800 BLOCK OF SW 3RD AVE,21-910221,Property,Downtown,5/15/2021,1600,Vandalism,Vandalism,45.517235382,-122.676023828,7644401,682182,5/31/2021,1
800 BLOCK OF SW 3RD AVE,21-912985,Property,Downtown,7/4/2021,1000,Vandalism,Vandalism,45.517235382,-122.676023828,7644401,682182,7/4/2021,1
800 BLOCK OF SW 3RD AVE,21-913529,Property,Downtown,7/10/2021,0640,Larceny Offenses,Theft From Motor Vehicle,45.517235382,-122.676023828,7644401,682182,7/10/2021,1
800 BLOCK OF SW 3RD AVE,21-914552,Property,Downtown,7/23/2021,2300,Vandalism,Vandalism,45.517235382,-122.676023828,7644401,682182,7/24/2021,1
800 BLOCK OF SW 3RD AVE,21-916013,Property,Downtown,8/6/2021,2130,Larceny Offenses,Theft From Motor Vehicle,45.517235382,-122.676023828,7644401,682182,8/7/2021,1
800 BLOCK OF SW 3RD AVE,21-917393,Property,Downtown,8/25/2021,0835,Larceny Offenses,Theft From Motor Vehicle,45.517235382,-122.676023828,7644401,682182,8/25/2021,1
800 BLOCK OF SW 3RD AVE,21-918574,Property,Downtown,9/5/2021,1015,Larceny Offenses,Theft From Motor Vehicle,45.517235382,-122.676023828,7644401,682182,9/5/2021,1
800 BLOCK OF SW 4TH AVE,21-2423,Property,Downtown,1/3/2021,1822,Vandalism,Vandalism,45.517506865,-122.677045045,7644142,682288,1/3/2021,1
800 BLOCK OF SW 4TH AVE,21-60256,Property,Downtown,3/6/2021,0751,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,3/6/2021,1
800 BLOCK OF SW 4TH AVE,21-78543,Property,Downtown,3/23/2021,1800,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,3/24/2021,1
800 BLOCK OF SW 4TH AVE,21-111926,Property,Downtown,4/26/2021,0258,Burglary,Burglary,45.517506865,-122.677045045,7644142,682288,4/26/2021,1
800 BLOCK OF SW 4TH AVE,21-118791,Property,Downtown,5/2/2021,2326,Burglary,Burglary,45.517506865,-122.677045045,7644142,682288,5/3/2021,1
800 BLOCK OF SW 4TH AVE,21-171147,Property,Downtown,6/24/2021,0104,Vandalism,Vandalism,45.517506865,-122.677045045,7644142,682288,6/24/2021,1
800 BLOCK OF SW 4TH AVE,21-174537,Property,Downtown,6/27/2021,1500,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,6/27/2021,1
800 BLOCK OF SW 4TH AVE,21-278498,Property,Downtown,10/5/2021,1030,Motor Vehicle Theft,Motor Vehicle Theft,45.517506865,-122.677045045,7644142,682288,10/5/2021,1
800 BLOCK OF SW 4TH AVE,21-296333,Property,Downtown,10/22/2021,2300,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,10/23/2021,1
800 BLOCK OF SW 4TH AVE,21-313763,Property,Downtown,11/9/2021,0800,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.517506865,-122.677045045,7644142,682288,11/9/2021,1
800 BLOCK OF SW 4TH AVE,21-325186,Property,Downtown,11/20/2021,1440,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,11/20/2021,1
800 BLOCK OF SW 4TH AVE,21-900226,Property,Downtown,12/30/2020,1355,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,1/4/2021,1
800 BLOCK OF SW 4TH AVE,21-901914,Property,Downtown,1/27/2021,0930,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,1/27/2021,1
800 BLOCK OF SW 4TH AVE,21-903047,Property,Downtown,2/17/2021,0310,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,2/18/2021,1
800 BLOCK OF SW 4TH AVE,21-903797,Property,Downtown,2/26/2021,0730,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,2/26/2021,1
800 BLOCK OF SW 4TH AVE,21-904169,Property,Downtown,3/3/2021,0718,Vandalism,Vandalism,45.517506865,-122.677045045,7644142,682288,3/3/2021,1
800 BLOCK OF SW 4TH AVE,21-905180,Property,Downtown,3/14/2021,1930,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,3/15/2021,1
800 BLOCK OF SW 4TH AVE,21-907304,Property,Downtown,4/16/2021,2340,Vandalism,Vandalism,45.517506865,-122.677045045,7644142,682288,4/17/2021,1
800 BLOCK OF SW 4TH AVE,21-909271,Property,Downtown,5/19/2021,0000,Larceny Offenses,Theft From Coin-Operated Machine or Device,45.517506865,-122.677045045,7644142,682288,5/19/2021,1
800 BLOCK OF SW 4TH AVE,21-910827,Property,Downtown,6/12/2021,2000,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,6/14/2021,1
800 BLOCK OF SW 4TH AVE,21-911174,Property,Downtown,6/9/2021,1850,Fraud Offenses,Credit Card/ATM Fraud,45.517506865,-122.677045045,7644142,682288,6/10/2021,1
800 BLOCK OF SW 4TH AVE,21-911174,Property,Downtown,6/9/2021,1850,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,6/10/2021,1
800 BLOCK OF SW 4TH AVE,21-914196,Property,Downtown,7/17/2021,0100,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.517506865,-122.677045045,7644142,682288,7/20/2021,1
800 BLOCK OF SW 4TH AVE,21-918013,Property,Downtown,8/28/2021,1634,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,8/29/2021,1
800 BLOCK OF SW 4TH AVE,21-920933,Property,Downtown,9/30/2021,1500,Vandalism,Vandalism,45.517506865,-122.677045045,7644142,682288,10/2/2021,1
800 BLOCK OF SW 4TH AVE,21-921387,Property,Downtown,10/6/2021,1325,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,10/7/2021,1
800 BLOCK OF SW 4TH AVE,21-922687,Property,Downtown,10/20/2021,2235,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.517506865,-122.677045045,7644142,682288,10/21/2021,1
800 BLOCK OF SW 4TH AVE,21-924580,Property,Downtown,11/5/2021,1705,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,11/8/2021,1
800 BLOCK OF SW 4TH AVE,21-926053,Property,Downtown,11/21/2021,1100,Vandalism,Vandalism,45.517506865,-122.677045045,7644142,682288,11/21/2021,1
800 BLOCK OF SW 4TH AVE,21-926054,Property,Downtown,11/21/2021,1100,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,11/21/2021,1
800 BLOCK OF SW 4TH AVE,21-930022,Property,Downtown,12/24/2021,1415,Larceny Offenses,Theft From Motor Vehicle,45.517506865,-122.677045045,7644142,682288,12/27/2021,1
800 BLOCK OF SW 5TH AVE,21-103122,Property,Downtown,4/17/2021,1114,Vandalism,Vandalism,45.517817247,-122.678184848,7643853,682409,4/17/2021,1
800 BLOCK OF SW 5TH AVE,21-103204,Property,Downtown,4/17/2021,1251,Vandalism,Vandalism,45.517817247,-122.678184848,7643853,682409,4/17/2021,1
800 BLOCK OF SW 5TH AVE,21-120892,Property,Downtown,4/16/2021,2100,Vandalism,Vandalism,45.517817247,-122.678184848,7643853,682409,5/5/2021,1
800 BLOCK OF SW 5TH AVE,21-317605,Person,Downtown,11/13/2021,0410,Assault Offenses,Aggravated Assault,45.517786565,-122.678066588,7643883,682397,11/13/2021,1
